States,Date,Confirmed Cases,Recovered Cases,Death Cases
Michigan,1/23/2020,0,0,0
Michigan,1/22/2020,0,0,0
Michigan,1/22/2020,0,0,0
Michigan,1/22/2020,0,0,0
Minnesota,3/19/2020,0,0,0
Minnesota,3/19/2020,0,0,0
Minnesota,3/19/2020,89,0,0
Minnesota,3/19/2020,0,0,0
Minnesota,3/19/2020,0,0,0
Minnesota,3/18/2020,0,0,0
Minnesota,3/18/2020,0,0,0
Minnesota,3/18/2020,77,0,0
Minnesota,3/18/2020,0,0,0
Minnesota,3/18/2020,0,0,0
Minnesota,3/17/2020,0,0,0
Minnesota,3/17/2020,0,0,0
Minnesota,3/17/2020,60,0,0
Minnesota,3/17/2020,0,0,0
Minnesota,3/17/2020,0,0,0
Minnesota,3/16/2020,0,0,0
Minnesota,3/16/2020,0,0,0
Minnesota,3/16/2020,54,0,0
Minnesota,3/16/2020,0,0,0
Minnesota,3/16/2020,0,0,0
Minnesota,3/15/2020,0,0,0
Minnesota,3/15/2020,0,0,0
Minnesota,3/15/2020,35,0,0
Minnesota,3/15/2020,0,0,0
Minnesota,3/15/2020,0,0,0
Minnesota,3/14/2020,0,0,0
Minnesota,3/14/2020,0,0,0
Minnesota,3/14/2020,21,0,0
Minnesota,3/14/2020,0,0,0
Minnesota,3/14/2020,0,0,0
Minnesota,3/13/2020,0,0,0
Minnesota,3/13/2020,0,0,0
Minnesota,3/13/2020,14,0,0
Minnesota,3/13/2020,0,0,0
Minnesota,3/13/2020,0,0,0
Minnesota,3/12/2020,0,0,0
Minnesota,3/12/2020,0,0,0
Minnesota,3/12/2020,9,0,0
Minnesota,3/12/2020,0,0,0
Minnesota,3/12/2020,0,0,0
Minnesota,3/11/2020,0,0,0
Minnesota,3/11/2020,0,0,0
Minnesota,3/11/2020,5,0,0
Minnesota,3/11/2020,0,0,0
Minnesota,3/11/2020,0,0,0
Minnesota,3/10/2020,0,0,0
Minnesota,3/10/2020,0,0,0
Minnesota,3/10/2020,3,0,0
Minnesota,3/10/2020,0,0,0
Minnesota,3/10/2020,0,0,0
Minnesota,3/9/2020,0,0,0
Minnesota,3/9/2020,1,0,0
Minnesota,3/9/2020,0,0,0
Minnesota,3/9/2020,0,0,0
Minnesota,3/9/2020,1,0,0
Minnesota,3/8/2020,0,0,0
Minnesota,3/8/2020,0,0,0
Minnesota,3/8/2020,0,0,0
Minnesota,3/8/2020,0,0,0
Minnesota,3/8/2020,1,0,0
Minnesota,3/7/2020,0,0,0
Minnesota,3/7/2020,0,0,0
Minnesota,3/7/2020,0,0,0
Minnesota,3/7/2020,0,0,0
Minnesota,3/7/2020,1,0,0
Minnesota,3/6/2020,0,0,0
Minnesota,3/6/2020,0,0,0
Minnesota,3/6/2020,0,0,0
Minnesota,3/6/2020,0,0,0
Minnesota,3/6/2020,1,0,0
Minnesota,3/5/2020,0,0,0
Minnesota,3/5/2020,0,0,0
Minnesota,3/5/2020,0,0,0
Minnesota,3/5/2020,0,0,0
Minnesota,3/5/2020,0,0,0
Minnesota,3/4/2020,0,0,0
Minnesota,3/4/2020,0,0,0
Minnesota,3/4/2020,0,0,0
Minnesota,3/4/2020,0,0,0
Minnesota,3/4/2020,0,0,0
Minnesota,3/3/2020,0,0,0
Minnesota,3/3/2020,0,0,0
Minnesota,3/3/2020,0,0,0
Minnesota,3/3/2020,0,0,0
Minnesota,3/3/2020,0,0,0
Minnesota,3/2/2020,0,0,0
Minnesota,3/2/2020,0,0,0
Minnesota,3/2/2020,0,0,0
Minnesota,3/2/2020,0,0,0
Minnesota,3/2/2020,0,0,0
Minnesota,3/1/2020,0,0,0
Minnesota,3/1/2020,0,0,0
Minnesota,3/1/2020,0,0,0
Minnesota,3/1/2020,0,0,0
Minnesota,3/1/2020,0,0,0
Minnesota,2/29/2020,0,0,0
Minnesota,2/29/2020,0,0,0
Minnesota,2/29/2020,0,0,0
Minnesota,2/29/2020,0,0,0
Minnesota,2/29/2020,0,0,0
Minnesota,2/28/2020,0,0,0
Minnesota,2/28/2020,0,0,0
Minnesota,2/28/2020,0,0,0
Minnesota,2/28/2020,0,0,0
Minnesota,2/28/2020,0,0,0
Minnesota,2/27/2020,0,0,0
Minnesota,2/27/2020,0,0,0
Minnesota,2/27/2020,0,0,0
Minnesota,2/27/2020,0,0,0
Minnesota,2/27/2020,0,0,0
Minnesota,2/26/2020,0,0,0
Minnesota,2/26/2020,0,0,0
Minnesota,2/26/2020,0,0,0
Minnesota,2/26/2020,0,0,0
Minnesota,2/26/2020,0,0,0
Minnesota,2/25/2020,0,0,0
Minnesota,2/25/2020,0,0,0
Minnesota,2/25/2020,0,0,0
Minnesota,2/25/2020,0,0,0
Minnesota,2/25/2020,0,0,0
Minnesota,2/24/2020,0,0,0
Minnesota,2/24/2020,0,0,0
Minnesota,2/24/2020,0,0,0
Minnesota,2/24/2020,0,0,0
Minnesota,2/24/2020,0,0,0
Minnesota,2/23/2020,0,0,0
Minnesota,2/23/2020,0,0,0
Minnesota,2/23/2020,0,0,0
Minnesota,2/23/2020,0,0,0
Minnesota,2/23/2020,0,0,0
Minnesota,2/22/2020,0,0,0
Minnesota,2/22/2020,0,0,0
Minnesota,2/22/2020,0,0,0
Minnesota,2/22/2020,0,0,0
Minnesota,2/22/2020,0,0,0
Minnesota,2/21/2020,0,0,0
Minnesota,2/21/2020,0,0,0
Minnesota,2/21/2020,0,0,0
Minnesota,2/21/2020,0,0,0
Minnesota,2/21/2020,0,0,0
Minnesota,2/20/2020,0,0,0
Minnesota,2/20/2020,0,0,0
Minnesota,2/20/2020,0,0,0
Minnesota,2/20/2020,0,0,0
Minnesota,2/20/2020,0,0,0
Minnesota,2/19/2020,0,0,0
Minnesota,2/19/2020,0,0,0
Minnesota,2/19/2020,0,0,0
Minnesota,2/19/2020,0,0,0
Minnesota,2/19/2020,0,0,0
Minnesota,2/18/2020,0,0,0
Minnesota,2/18/2020,0,0,0
Minnesota,2/18/2020,0,0,0
Minnesota,2/18/2020,0,0,0
Minnesota,2/18/2020,0,0,0
Minnesota,2/17/2020,0,0,0
Minnesota,2/17/2020,0,0,0
Minnesota,2/17/2020,0,0,0
Minnesota,2/17/2020,0,0,0
Minnesota,2/17/2020,0,0,0
Minnesota,2/16/2020,0,0,0
Minnesota,2/16/2020,0,0,0
Minnesota,2/16/2020,0,0,0
Minnesota,2/16/2020,0,0,0
Minnesota,2/16/2020,0,0,0
Minnesota,2/15/2020,0,0,0
Minnesota,2/15/2020,0,0,0
Minnesota,2/15/2020,0,0,0
Minnesota,2/15/2020,0,0,0
Minnesota,2/15/2020,0,0,0
Minnesota,2/14/2020,0,0,0
Minnesota,2/14/2020,0,0,0
Minnesota,2/14/2020,0,0,0
Minnesota,2/14/2020,0,0,0
Minnesota,2/14/2020,0,0,0
Minnesota,2/13/2020,0,0,0
Minnesota,2/13/2020,0,0,0
Minnesota,2/13/2020,0,0,0
Minnesota,2/13/2020,0,0,0
Minnesota,2/13/2020,0,0,0
Minnesota,2/12/2020,0,0,0
Minnesota,2/12/2020,0,0,0
Minnesota,2/12/2020,0,0,0
Minnesota,2/12/2020,0,0,0
Minnesota,2/12/2020,0,0,0
Minnesota,2/11/2020,0,0,0
Minnesota,2/11/2020,0,0,0
Minnesota,2/11/2020,0,0,0
Minnesota,2/11/2020,0,0,0
Minnesota,2/11/2020,0,0,0
Minnesota,2/10/2020,0,0,0
Minnesota,2/10/2020,0,0,0
Minnesota,2/10/2020,0,0,0
Minnesota,2/10/2020,0,0,0
Minnesota,2/10/2020,0,0,0
Minnesota,2/9/2020,0,0,0
Minnesota,2/9/2020,0,0,0
Minnesota,2/9/2020,0,0,0
Minnesota,2/9/2020,0,0,0
Minnesota,2/9/2020,0,0,0
Minnesota,2/8/2020,0,0,0
Minnesota,2/8/2020,0,0,0
Minnesota,2/8/2020,0,0,0
Minnesota,2/8/2020,0,0,0
Minnesota,2/8/2020,0,0,0
Minnesota,2/7/2020,0,0,0
Minnesota,2/7/2020,0,0,0
Minnesota,2/7/2020,0,0,0
Minnesota,2/7/2020,0,0,0
Minnesota,2/7/2020,0,0,0
Minnesota,2/6/2020,0,0,0
Minnesota,2/6/2020,0,0,0
Minnesota,2/6/2020,0,0,0
Minnesota,2/6/2020,0,0,0
Minnesota,2/6/2020,0,0,0
Minnesota,2/5/2020,0,0,0
Minnesota,2/5/2020,0,0,0
Minnesota,2/5/2020,0,0,0
Minnesota,2/5/2020,0,0,0
Minnesota,2/5/2020,0,0,0
Minnesota,2/4/2020,0,0,0
Minnesota,2/4/2020,0,0,0
Minnesota,2/4/2020,0,0,0
Minnesota,2/4/2020,0,0,0
Minnesota,2/4/2020,0,0,0
Minnesota,2/3/2020,0,0,0
Minnesota,2/3/2020,0,0,0
Minnesota,2/3/2020,0,0,0
Minnesota,2/3/2020,0,0,0
Minnesota,2/3/2020,0,0,0
Minnesota,2/2/2020,0,0,0
Minnesota,2/2/2020,0,0,0
Minnesota,2/2/2020,0,0,0
Minnesota,2/2/2020,0,0,0
Minnesota,2/2/2020,0,0,0
Minnesota,2/1/2020,0,0,0
Minnesota,2/1/2020,0,0,0
Minnesota,2/1/2020,0,0,0
Minnesota,2/1/2020,0,0,0
Minnesota,2/1/2020,0,0,0
Minnesota,1/31/2020,0,0,0
Minnesota,1/31/2020,0,0,0
Minnesota,1/31/2020,0,0,0
Minnesota,1/31/2020,0,0,0
Minnesota,1/31/2020,0,0,0
Minnesota,1/30/2020,0,0,0
Minnesota,1/30/2020,0,0,0
Minnesota,1/30/2020,0,0,0
Minnesota,1/30/2020,0,0,0
Minnesota,1/30/2020,0,0,0
Minnesota,1/29/2020,0,0,0
Minnesota,1/29/2020,0,0,0
Minnesota,1/29/2020,0,0,0
Minnesota,1/29/2020,0,0,0
Minnesota,1/29/2020,0,0,0
Minnesota,1/28/2020,0,0,0
Minnesota,1/28/2020,0,0,0
Minnesota,1/28/2020,0,0,0
Minnesota,1/28/2020,0,0,0
Minnesota,1/28/2020,0,0,0
Minnesota,1/27/2020,0,0,0
Minnesota,1/27/2020,0,0,0
Minnesota,1/27/2020,0,0,0
Minnesota,1/27/2020,0,0,0
Minnesota,1/27/2020,0,0,0
Minnesota,1/26/2020,0,0,0
Minnesota,1/26/2020,0,0,0
Minnesota,1/26/2020,0,0,0
Minnesota,1/26/2020,0,0,0
Minnesota,1/26/2020,0,0,0
Minnesota,1/25/2020,0,0,0
Minnesota,1/25/2020,0,0,0
Minnesota,1/25/2020,0,0,0
Minnesota,1/25/2020,0,0,0
Minnesota,1/25/2020,0,0,0
Minnesota,1/24/2020,0,0,0
Minnesota,1/24/2020,0,0,0
Minnesota,1/24/2020,0,0,0
Minnesota,1/24/2020,0,0,0
Minnesota,1/24/2020,0,0,0
Minnesota,1/23/2020,0,0,0
Minnesota,1/23/2020,0,0,0
Minnesota,1/23/2020,0,0,0
Minnesota,1/23/2020,0,0,0
Minnesota,1/23/2020,0,0,0
Minnesota,1/22/2020,0,0,0
Minnesota,1/22/2020,0,0,0
Minnesota,1/22/2020,0,0,0
Minnesota,1/22/2020,0,0,0
Minnesota,1/22/2020,0,0,0
Mississippi,3/19/2020,50,0,1
Mississippi,3/18/2020,34,0,0
Mississippi,3/17/2020,21,0,0
Mississippi,3/16/2020,13,0,0
Mississippi,3/15/2020,10,0,0
Mississippi,3/14/2020,6,0,0
Mississippi,3/13/2020,1,0,0
Mississippi,3/12/2020,1,0,0
Mississippi,3/11/2020,0,0,0
Mississippi,3/10/2020,0,0,0
Mississippi,3/9/2020,0,0,0
Mississippi,3/8/2020,0,0,0
Mississippi,3/7/2020,0,0,0
Mississippi,3/6/2020,0,0,0
Mississippi,3/5/2020,0,0,0
Mississippi,3/4/2020,0,0,0
Mississippi,3/3/2020,0,0,0
Mississippi,3/2/2020,0,0,0
Mississippi,3/1/2020,0,0,0
Mississippi,2/29/2020,0,0,0
Mississippi,2/28/2020,0,0,0
Mississippi,2/27/2020,0,0,0
Mississippi,2/26/2020,0,0,0
Mississippi,2/25/2020,0,0,0
Mississippi,2/24/2020,0,0,0
Mississippi,2/23/2020,0,0,0
Mississippi,2/22/2020,0,0,0
Mississippi,2/21/2020,0,0,0
Mississippi,2/20/2020,0,0,0
Mississippi,2/19/2020,0,0,0
Mississippi,2/18/2020,0,0,0
Mississippi,2/17/2020,0,0,0
Mississippi,2/16/2020,0,0,0
Mississippi,2/15/2020,0,0,0
Mississippi,2/14/2020,0,0,0
Mississippi,2/13/2020,0,0,0
Mississippi,2/12/2020,0,0,0
Mississippi,2/11/2020,0,0,0
Mississippi,2/10/2020,0,0,0
Mississippi,2/9/2020,0,0,0
Mississippi,2/8/2020,0,0,0
Mississippi,2/7/2020,0,0,0
Mississippi,2/6/2020,0,0,0
Mississippi,2/5/2020,0,0,0
Mississippi,2/4/2020,0,0,0
Mississippi,2/3/2020,0,0,0
Mississippi,2/2/2020,0,0,0
Mississippi,2/1/2020,0,0,0
Mississippi,1/31/2020,0,0,0
Mississippi,1/30/2020,0,0,0
Mississippi,1/29/2020,0,0,0
Mississippi,1/28/2020,0,0,0
Mississippi,1/27/2020,0,0,0
Mississippi,1/26/2020,0,0,0
Mississippi,1/25/2020,0,0,0
Mississippi,1/24/2020,0,0,0
Mississippi,1/23/2020,0,0,0
Mississippi,1/22/2020,0,0,0
Missouri,3/19/2020,31,0,1
Missouri,3/19/2020,0,0,0
Missouri,3/18/2020,18,0,0
Missouri,3/18/2020,0,0,0
Missouri,3/17/2020,11,0,0
Missouri,3/17/2020,0,0,0
Missouri,3/16/2020,6,0,0
Missouri,3/16/2020,0,0,0
Missouri,3/15/2020,5,0,0
Missouri,3/15/2020,0,0,0
Missouri,3/14/2020,4,0,0
Missouri,3/14/2020,0,0,0
Missouri,3/13/2020,2,0,0
Missouri,3/13/2020,0,0,0
Missouri,3/12/2020,1,0,0
Missouri,3/12/2020,0,0,0
Missouri,3/11/2020,1,0,0
Missouri,3/11/2020,0,0,0
Missouri,3/10/2020,1,0,0
Missouri,3/10/2020,0,0,0
Missouri,3/9/2020,0,0,0
Missouri,3/9/2020,1,0,0
Missouri,3/8/2020,0,0,0
Missouri,3/8/2020,1,0,0
Missouri,3/7/2020,0,0,0
Missouri,3/7/2020,0,0,0
Missouri,3/6/2020,0,0,0
Missouri,3/6/2020,0,0,0
Missouri,3/5/2020,0,0,0
Missouri,3/5/2020,0,0,0
Missouri,3/4/2020,0,0,0
Missouri,3/4/2020,0,0,0
Missouri,3/3/2020,0,0,0
Missouri,3/3/2020,0,0,0
Missouri,3/2/2020,0,0,0
Missouri,3/2/2020,0,0,0
Missouri,3/1/2020,0,0,0
Missouri,3/1/2020,0,0,0
Missouri,2/29/2020,0,0,0
Missouri,2/29/2020,0,0,0
Missouri,2/28/2020,0,0,0
Missouri,2/28/2020,0,0,0
Missouri,2/27/2020,0,0,0
Missouri,2/27/2020,0,0,0
Missouri,2/26/2020,0,0,0
Missouri,2/26/2020,0,0,0
Missouri,2/25/2020,0,0,0
Missouri,2/25/2020,0,0,0
Missouri,2/24/2020,0,0,0
Missouri,2/24/2020,0,0,0
Missouri,2/23/2020,0,0,0
Missouri,2/23/2020,0,0,0
Missouri,2/22/2020,0,0,0
Missouri,2/22/2020,0,0,0
Missouri,2/21/2020,0,0,0
Missouri,2/21/2020,0,0,0
Missouri,2/20/2020,0,0,0
Missouri,2/20/2020,0,0,0
Missouri,2/19/2020,0,0,0
Missouri,2/19/2020,0,0,0
Missouri,2/18/2020,0,0,0
Missouri,2/18/2020,0,0,0
Missouri,2/17/2020,0,0,0
Missouri,2/17/2020,0,0,0
Missouri,2/16/2020,0,0,0
Missouri,2/16/2020,0,0,0
Missouri,2/15/2020,0,0,0
Missouri,2/15/2020,0,0,0
Missouri,2/14/2020,0,0,0
Missouri,2/14/2020,0,0,0
Missouri,2/13/2020,0,0,0
Missouri,2/13/2020,0,0,0
Missouri,2/12/2020,0,0,0
Missouri,2/12/2020,0,0,0
Missouri,2/11/2020,0,0,0
Missouri,2/11/2020,0,0,0
Missouri,2/10/2020,0,0,0
Missouri,2/10/2020,0,0,0
Missouri,2/9/2020,0,0,0
Missouri,2/9/2020,0,0,0
Missouri,2/8/2020,0,0,0
Missouri,2/8/2020,0,0,0
Missouri,2/7/2020,0,0,0
Missouri,2/7/2020,0,0,0
Missouri,2/6/2020,0,0,0
Missouri,2/6/2020,0,0,0
Missouri,2/5/2020,0,0,0
Missouri,2/5/2020,0,0,0
Missouri,2/4/2020,0,0,0
Missouri,2/4/2020,0,0,0
Missouri,2/3/2020,0,0,0
Missouri,2/3/2020,0,0,0
Missouri,2/2/2020,0,0,0
Missouri,2/2/2020,0,0,0
Missouri,2/1/2020,0,0,0
Missouri,2/1/2020,0,0,0
Missouri,1/31/2020,0,0,0
Missouri,1/31/2020,0,0,0
Missouri,1/30/2020,0,0,0
Missouri,1/30/2020,0,0,0
Missouri,1/29/2020,0,0,0
Missouri,1/29/2020,0,0,0
Missouri,1/28/2020,0,0,0
Missouri,1/28/2020,0,0,0
Missouri,1/27/2020,0,0,0
Missouri,1/27/2020,0,0,0
Missouri,1/26/2020,0,0,0
Missouri,1/26/2020,0,0,0
Missouri,1/25/2020,0,0,0
Missouri,1/25/2020,0,0,0
Missouri,1/24/2020,0,0,0
Missouri,1/24/2020,0,0,0
Missouri,1/23/2020,0,0,0
Missouri,1/23/2020,0,0,0
Missouri,1/22/2020,0,0,0
Missouri,1/22/2020,0,0,0
Montana,3/19/2020,11,0,0
Montana,3/18/2020,11,0,0
Montana,3/17/2020,9,0,0
Montana,3/16/2020,7,0,0
Montana,3/15/2020,7,0,0
Montana,3/14/2020,5,0,0
Montana,3/13/2020,1,0,0
Montana,3/12/2020,1,0,0
Montana,3/11/2020,1,0,0
Montana,3/10/2020,0,0,0
Montana,3/9/2020,0,0,0
Montana,3/8/2020,0,0,0
Montana,3/7/2020,0,0,0
Montana,3/6/2020,0,0,0
Montana,3/5/2020,0,0,0
Montana,3/4/2020,0,0,0
Montana,3/3/2020,0,0,0
Montana,3/2/2020,0,0,0
Montana,3/1/2020,0,0,0
Montana,2/29/2020,0,0,0
Montana,2/28/2020,0,0,0
Montana,2/27/2020,0,0,0
Montana,2/26/2020,0,0,0
Montana,2/25/2020,0,0,0
Montana,2/24/2020,0,0,0
Montana,2/23/2020,0,0,0
Montana,2/22/2020,0,0,0
Montana,2/21/2020,0,0,0
Montana,2/20/2020,0,0,0
Montana,2/19/2020,0,0,0
Montana,2/18/2020,0,0,0
Montana,2/17/2020,0,0,0
Montana,2/16/2020,0,0,0
Montana,2/15/2020,0,0,0
Montana,2/14/2020,0,0,0
Montana,2/13/2020,0,0,0
Montana,2/12/2020,0,0,0
Montana,2/11/2020,0,0,0
Montana,2/10/2020,0,0,0
Montana,2/9/2020,0,0,0
Montana,2/8/2020,0,0,0
Montana,2/7/2020,0,0,0
Montana,2/6/2020,0,0,0
Montana,2/5/2020,0,0,0
Montana,2/4/2020,0,0,0
Montana,2/3/2020,0,0,0
Montana,2/2/2020,0,0,0
Montana,2/1/2020,0,0,0
Montana,1/31/2020,0,0,0
Montana,1/30/2020,0,0,0
Montana,1/29/2020,0,0,0
Montana,1/28/2020,0,0,0
Montana,1/27/2020,0,0,0
Montana,1/26/2020,0,0,0
Montana,1/25/2020,0,0,0
Montana,1/24/2020,0,0,0
Montana,1/23/2020,0,0,0
Montana,1/22/2020,0,0,0
Nebraska,3/19/2020,0,0,0
Nebraska,3/19/2020,0,0,0
Nebraska,3/19/2020,29,0,0
Nebraska,3/18/2020,0,0,0
Nebraska,3/18/2020,0,0,0
Nebraska,3/18/2020,24,0,0
Nebraska,3/17/2020,0,0,0
Nebraska,3/17/2020,0,0,0
Nebraska,3/17/2020,21,0,0
Nebraska,3/16/2020,0,0,0
Nebraska,3/16/2020,0,0,0
Nebraska,3/16/2020,18,0,0
Nebraska,3/15/2020,0,0,0
Nebraska,3/15/2020,0,0,0
Nebraska,3/15/2020,17,0,0
Nebraska,3/14/2020,0,0,0
Nebraska,3/14/2020,0,0,0
Nebraska,3/14/2020,14,0,0
Nebraska,3/13/2020,0,0,0
Nebraska,3/13/2020,0,0,0
Nebraska,3/13/2020,13,0,0
Nebraska,3/12/2020,0,0,0
Nebraska,3/12/2020,0,0,0
Nebraska,3/12/2020,10,0,0
Nebraska,3/11/2020,0,0,0
Nebraska,3/11/2020,0,0,0
Nebraska,3/11/2020,5,0,0
Nebraska,3/10/2020,0,0,0
Nebraska,3/10/2020,0,0,0
Nebraska,3/10/2020,3,0,0
Nebraska,3/9/2020,3,0,0
Nebraska,3/9/2020,0,0,0
Nebraska,3/9/2020,0,0,0
Nebraska,3/8/2020,1,0,0
Nebraska,3/8/2020,0,0,0
Nebraska,3/8/2020,0,0,0
Nebraska,3/7/2020,1,0,0
Nebraska,3/7/2020,0,0,0
Nebraska,3/7/2020,0,0,0
Nebraska,3/6/2020,1,0,0
Nebraska,3/6/2020,0,0,0
Nebraska,3/6/2020,0,0,0
Nebraska,3/5/2020,0,0,0
Nebraska,3/5/2020,0,0,0
Nebraska,3/5/2020,0,0,0
Nebraska,3/4/2020,0,0,0
Nebraska,3/4/2020,0,0,0
Nebraska,3/4/2020,0,0,0
Nebraska,3/3/2020,0,0,0
Nebraska,3/3/2020,0,0,0
Nebraska,3/3/2020,0,0,0
Nebraska,3/2/2020,0,0,0
Nebraska,3/2/2020,0,0,0
Nebraska,3/2/2020,0,0,0
Nebraska,3/1/2020,0,0,0
Nebraska,3/1/2020,0,0,0
Nebraska,3/1/2020,0,0,0
Nebraska,2/29/2020,0,0,0
Nebraska,2/29/2020,0,0,0
Nebraska,2/29/2020,0,0,0
Nebraska,2/28/2020,0,0,0
Nebraska,2/28/2020,0,0,0
Nebraska,2/28/2020,0,0,0
Nebraska,2/27/2020,0,0,0
Nebraska,2/27/2020,0,0,0
Nebraska,2/27/2020,0,0,0
Nebraska,2/26/2020,0,0,0
Nebraska,2/26/2020,0,0,0
Nebraska,2/26/2020,0,0,0
Nebraska,2/25/2020,0,0,0
Nebraska,2/25/2020,0,0,0
Nebraska,2/25/2020,0,0,0
Nebraska,2/24/2020,0,0,0
Nebraska,2/24/2020,0,0,0
Nebraska,2/24/2020,0,0,0
Nebraska,2/23/2020,0,0,0
Nebraska,2/23/2020,0,0,0
Nebraska,2/23/2020,0,0,0
Nebraska,2/22/2020,0,0,0
Nebraska,2/22/2020,0,0,0
Nebraska,2/22/2020,0,0,0
Nebraska,2/21/2020,0,0,0
Nebraska,2/21/2020,0,0,0
Nebraska,2/21/2020,0,0,0
Nebraska,2/20/2020,0,0,0
Nebraska,2/20/2020,0,0,0
Nebraska,2/20/2020,0,0,0
Nebraska,2/19/2020,0,0,0
Nebraska,2/19/2020,0,0,0
Nebraska,2/19/2020,0,0,0
Nebraska,2/18/2020,0,0,0
Nebraska,2/18/2020,0,0,0
Nebraska,2/18/2020,0,0,0
Nebraska,2/17/2020,0,0,0
Nebraska,2/17/2020,0,0,0
Nebraska,2/17/2020,0,0,0
Nebraska,2/16/2020,0,0,0
Nebraska,2/16/2020,0,0,0
Nebraska,2/16/2020,0,0,0
Nebraska,2/15/2020,0,0,0
Nebraska,2/15/2020,0,0,0
Nebraska,2/15/2020,0,0,0
Nebraska,2/14/2020,0,0,0
Nebraska,2/14/2020,0,0,0
Nebraska,2/14/2020,0,0,0
Nebraska,2/13/2020,0,0,0
Nebraska,2/13/2020,0,0,0
Nebraska,2/13/2020,0,0,0
Nebraska,2/12/2020,0,0,0
Nebraska,2/12/2020,0,0,0
Nebraska,2/12/2020,0,0,0
Nebraska,2/11/2020,0,0,0
Nebraska,2/11/2020,0,0,0
Nebraska,2/11/2020,0,0,0
Nebraska,2/10/2020,0,0,0
Nebraska,2/10/2020,0,0,0
Nebraska,2/10/2020,0,0,0
Nebraska,2/9/2020,0,0,0
Nebraska,2/9/2020,0,0,0
Nebraska,2/9/2020,0,0,0
Nebraska,2/8/2020,0,0,0
Nebraska,2/8/2020,0,0,0
Nebraska,2/8/2020,0,0,0
Nebraska,2/7/2020,0,0,0
Nebraska,2/7/2020,0,0,0
Nebraska,2/7/2020,0,0,0
Nebraska,2/6/2020,0,0,0
Nebraska,2/6/2020,0,0,0
Nebraska,2/6/2020,0,0,0
Nebraska,2/5/2020,0,0,0
Nebraska,2/5/2020,0,0,0
Nebraska,2/5/2020,0,0,0
Nebraska,2/4/2020,0,0,0
Nebraska,2/4/2020,0,0,0
Nebraska,2/4/2020,0,0,0
Nebraska,2/3/2020,0,0,0
Nebraska,2/3/2020,0,0,0
Nebraska,2/3/2020,0,0,0
Nebraska,2/2/2020,0,0,0
Nebraska,2/2/2020,0,0,0
Nebraska,2/2/2020,0,0,0
Nebraska,2/1/2020,0,0,0
Nebraska,2/1/2020,0,0,0
Nebraska,2/1/2020,0,0,0
Nebraska,1/31/2020,0,0,0
Nebraska,1/31/2020,0,0,0
Nebraska,1/31/2020,0,0,0
Nebraska,1/30/2020,0,0,0
Nebraska,1/30/2020,0,0,0
Nebraska,1/30/2020,0,0,0
Nebraska,1/29/2020,0,0,0
Nebraska,1/29/2020,0,0,0
Nebraska,1/29/2020,0,0,0
Nebraska,1/28/2020,0,0,0
Nebraska,1/28/2020,0,0,0
Nebraska,1/28/2020,0,0,0
Nebraska,1/27/2020,0,0,0
Nebraska,1/27/2020,0,0,0
Nebraska,1/27/2020,0,0,0
Nebraska,1/26/2020,0,0,0
Nebraska,1/26/2020,0,0,0
Nebraska,1/26/2020,0,0,0
Nebraska,1/25/2020,0,0,0
Nebraska,1/25/2020,0,0,0
Nebraska,1/25/2020,0,0,0
Nebraska,1/24/2020,0,0,0
Nebraska,1/24/2020,0,0,0
Nebraska,1/24/2020,0,0,0
Nebraska,1/23/2020,0,0,0
Nebraska,1/23/2020,0,0,0
Nebraska,1/23/2020,0,0,0
Nebraska,1/22/2020,0,0,0
Nebraska,1/22/2020,0,0,0
Nebraska,1/22/2020,0,0,0
Nevada,3/19/2020,0,0,0
Nevada,3/19/2020,95,0,1
Nevada,3/19/2020,0,0,0
Nevada,3/18/2020,0,0,0
Nevada,3/18/2020,55,0,1
Nevada,3/18/2020,0,0,0
Nevada,3/17/2020,0,0,0
Nevada,3/17/2020,56,0,1
Nevada,3/17/2020,0,0,0
Nevada,3/16/2020,0,0,0
Nevada,3/16/2020,45,0,1
Nevada,3/16/2020,0,0,0
Nevada,3/15/2020,0,0,0
Nevada,3/15/2020,24,0,0
Nevada,3/15/2020,0,0,0
Nevada,3/14/2020,0,0,0
Nevada,3/14/2020,21,0,0
Nevada,3/14/2020,0,0,0
Nevada,3/13/2020,0,0,0
Nevada,3/13/2020,17,0,0
Nevada,3/13/2020,0,0,0
Nevada,3/12/2020,0,0,0
Nevada,3/12/2020,14,0,0
Nevada,3/12/2020,0,0,0
Nevada,3/11/2020,0,0,0
Nevada,3/11/2020,7,0,0
Nevada,3/11/2020,0,0,0
Nevada,3/10/2020,0,0,0
Nevada,3/10/2020,4,0,0
Nevada,3/10/2020,0,0,0
Nevada,3/9/2020,2,0,0
Nevada,3/9/2020,0,0,0
Nevada,3/9/2020,2,0,0
Nevada,3/8/2020,2,0,0
Nevada,3/8/2020,0,0,0
Nevada,3/8/2020,2,0,0
Nevada,3/7/2020,1,0,0
Nevada,3/7/2020,0,0,0
Nevada,3/7/2020,1,0,0
Nevada,3/6/2020,1,0,0
Nevada,3/6/2020,0,0,0
Nevada,3/6/2020,1,0,0
Nevada,3/5/2020,1,0,0
Nevada,3/5/2020,0,0,0
Nevada,3/5/2020,0,0,0
Nevada,3/4/2020,0,0,0
Nevada,3/4/2020,0,0,0
Nevada,3/4/2020,0,0,0
Nevada,3/3/2020,0,0,0
Nevada,3/3/2020,0,0,0
